datetime,ticker,cash,TradeRiskAmt,TradeCapital,OrderShares,FloorPrice,CeilingPrice,Decision
2020-05-20 13:59:00,SNSR,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,STOK,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,TCX,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,TRC,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 13:59:00,YI,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,CHRW,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,CWH,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,FSLY,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,HAL,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,JHG,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,KGC,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,MAR,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,MRK,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,MRNA,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,NWSA,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,OVV,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,PHM,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,TECK,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,TWOU,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,VOD,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,ALGT,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,CDLX,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,CRI,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,DNOW,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,MEOH,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,MIDD,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,OC,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,PRDO,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,TERP,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,TKR,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,TTC,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,ATRC,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,BBIO,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,BEAM,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,CLGX,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,FLWS,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,HEP,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,HVT,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,ISTB,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,JYNT,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,MCY,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,MHO,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,SPT,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,TCPC,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,WCLD,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,BGH,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,EOI,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,JHB,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,LOGC,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,QCLN,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,SUSC,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,ALLO,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,THO,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,VIAC,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,ALB,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,EHC,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,ETR,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,HASI,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,KURA,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,NEO,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,RSG,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,WIFI,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,ARCH,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,ASMB,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,FTDR,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,KOD,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,LZB,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,TPTX,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,AMSWA,599.442500000001,2.997212500000005,0,0,0,0,skip
2020-05-20 14:01:01,ONEW,599.442500000001,2.997212500000005,0,0,0,0,skip
